phase,regime,cell_id,method,gamma,theta,delta,landmark_interval,censoring_target,n,entry_sd,successful_replicates,bias,empirical_se,mean_estimated_se,se_ratio,coverage,coverage_mcse,power,power_mcse,mean_rows,mean_events,mean_subjects,mean_entry_x_correlation,mean_observed_censoring,mean_preentry_fraction_lm1,mean_preentry_fraction_lm2,mean_preentry_fraction_lm3,failed_replicates
confirmation,B,101,strict,-4,0,0,4,0.15,1500,10,1000,-0.00152307528512662,0.0912524591435836,0.0895155422432688,0.980965807205461,0.935,0.0077958322198467,0.991,0.00298646948753876,2868.682,267.42,1165.419,-0.355972113558372,0.149328666666667,0.349093877695377,0.222299685453178,0.123613468963749,0
confirmation,B,102,delayed,-4,0,0,6,0.15,1500,10,1000,0.00139066916472652,0.0760171503756431,0.0764880932688464,1.00619521898514,0.953,0.00669260786241059,1,0,3544.729,301.593,1330.966,-0.363976993437215,0.149642666666667,0.353373018506961,0.177394922394475,0.0674204163733749,0
confirmation,B,102,naive,-4,0,0,6,0.15,1500,10,1000,0.061040851095846,0.0744704598844196,0.0749606368839739,1.00658216694667,0.863,0.0108734079294396,1,0,3685.562,301.593,1330.966,-0.363976993437215,0.149642666666667,0.353373018506961,0.177394922394475,0.0674204163733749,0
confirmation,B,102,strict,-4,0,0,6,0.15,1500,10,1000,0.00101336618152948,0.0790720425896649,0.0796811118464574,1.00770271308095,0.957,0.00641490451994416,1,0,2921.11,271.688,1235.221,-0.363976993437215,0.149642666666667,0.353373018506961,0.177394922394475,0.0674204163733749,0
confirmation,B,103,delayed,-4,0,0,2,0.3,1500,10,1000,0.000728956935246771,0.108364736847576,0.104609071932522,0.965342370365954,0.938,0.00762600813007697,0.973,0.00512552436341883,3400.806,256.644,1218.024,-0.343649746622037,0.301008666666667,0.362598407698419,0.293646479227432,0.228637055428894,0
confirmation,B,103,naive,-4,0,0,2,0.3,1500,10,1000,0.0739636772868674,0.106625353539467,0.102512132935318,0.961423615794839,0.88,0.0102761860629321,0.991,0.00298646948753876,3496.513,256.644,1218.024,-0.343649746622037,0.301008666666667,0.362598407698419,0.293646479227432,0.228637055428894,0
confirmation,B,103,strict,-4,0,0,2,0.3,1500,10,1000,0.00319807568457218,0.115976853104978,0.112706275429097,0.971799737720763,0.935,0.0077958322198467,0.951,0.00682634602111555,2458.101,214.075,957.903,-0.343649746622037,0.301008666666667,0.362598407698419,0.293646479227432,0.228637055428894,0
confirmation,B,104,delayed,-4,0,0,4,0.3,1500,10,1000,-0.00140470474873419,0.0926625529827681,0.0924965855500757,0.998208905028515,0.947,0.00708456067798138,0.985,0.00384382621875652,3300.288,259.578,1243.39,-0.356906521836117,0.302411333333333,0.370884126686977,0.243528088895138,0.140082628960097,0
confirmation,B,104,naive,-4,0,0,4,0.3,1500,10,1000,0.0698682012643701,0.0906167044230376,0.0904827241510043,0.998521461656696,0.886,0.0100500746265886,0.998,0.00141279864099595,3432.054,259.578,1243.39,-0.356906521836117,0.302411333333333,0.370884126686977,0.243528088895138,0.140082628960097,0
confirmation,B,104,strict,-4,0,0,4,0.3,1500,10,1000,-0.00428666516901313,0.0977719145854084,0.097583130171827,0.998069134532325,0.941,0.00745110730026082,0.982,0.00420428352992517,2545.747,225.279,1079.411,-0.356906521836117,0.302411333333333,0.370884126686977,0.243528088895138,0.140082628960097,0
confirmation,B,105,delayed,-4,0,0,6,0.3,1500,10,1000,0.000855502921754769,0.0807934601022427,0.0824264097604392,1.02021140889535,0.951,0.00682634602111555,0.998,0.00141279864099595,3236.032,258.992,1264.254,-0.363992536789314,0.297596666666667,0.372157394751928,0.194217092275583,0.0767737889137253,0
confirmation,B,105,naive,-4,0,0,6,0.3,1500,10,1000,0.0669114337660253,0.0787894061851113,0.0807045741836325,1.02430743029109,0.881,0.0102390917565964,1,0,3377.037,258.992,1264.254,-0.363992536789314,0.297596666666667,0.372157394751928,0.194217092275583,0.0767737889137253,0
confirmation,B,105,strict,-4,0,0,6,0.3,1500,10,1000,6.00522502274213e-05,0.0849433817255508,0.0863153973357158,1.0161521190032,0.957,0.00641490451994416,0.996,0.00199599599197994,2611.854,230.361,1158.21,-0.363992536789314,0.297596666666667,0.372157394751928,0.194217092275583,0.0767737889137253,0
confirmation,B,106,delayed,-4,0,0,2,0.5,1500,10,1000,0.000710718891461097,0.121710822734041,0.120312559637661,0.988511596052263,0.95,0.00689202437604511,0.903,0.00935900635751467,2935.582,192.947,1083.578,-0.344386215233572,0.497936666666667,0.408192302779838,0.338892883159978,0.272018373143882,0
confirmation,B,106,naive,-4,0,0,2,0.5,1500,10,1000,0.0878702835252373,0.118898321777366,0.11785766184716,0.991247480076675,0.883,0.010164201887015,0.987,0.00358203852575597,3031.055,192.947,1083.578,-0.344386215233572,0.497936666666667,0.408192302779838,0.338892883159978,0.272018373143882,0
confirmation,B,106,strict,-4,0,0,2,0.5,1500,10,1000,0.00199753923794078,0.131620950990255,0.131864467392389,1.0018501340425,0.939,0.00756828910652864,0.867,0.0107382959542006,1991.378,153.746,818.854,-0.344386215233572,0.497936666666667,0.408192302779838,0.338892883159978,0.272018373143882,0
confirmation,B,107,delayed,-4,0,0,4,0.5,1500,10,1000,-0.000947477647194344,0.114127458466912,0.106092841856124,0.929599618543004,0.923,0.00843036179532053,0.949,0.00695693898205238,2837.762,197.279,1125.371,-0.356928733675317,0.499486,0.410377047198604,0.281598497147911,0.171574237262094,0
confirmation,B,107,naive,-4,0,0,4,0.5,1500,10,1000,0.0834712926043796,0.110983048742752,0.103700423187092,0.934380739778193,0.87,0.0106348483769163,0.995,0.00223047080231955,2969.891,197.279,1125.371,-0.356928733675317,0.499486,0.410377047198604,0.281598497147911,0.171574237262094,0
confirmation,B,107,strict,-4,0,0,4,0.5,1500,10,1000,0.00130121302864959,0.121315703300421,0.112969968108119,0.93120647232589,0.938,0.00762600813007697,0.93,0.00806845710157772,2082.557,164.654,949.407,-0.356928733675317,0.499486,0.410377047198604,0.281598497147911,0.171574237262094,0
confirmation,B,108,delayed,-4,0,0,6,0.5,1500,10,1000,0.00320408816669088,0.0947623092887599,0.0939959969180728,0.991913321061521,0.944,0.00727076337120113,0.991,0.00298646948753876,2764.559,199.92,1157.653,-0.361803682772799,0.499518,0.406650271070484,0.225000140708666,0.0966906522295942,0
confirmation,B,108,naive,-4,0,0,6,0.5,1500,10,1000,0.0805565127019751,0.09248894537811,0.091891477571973,0.993540116565342,0.861,0.0109397897603199,1,0,2904.648,199.92,1157.653,-0.361803682772799,0.499518,0.406650271070484,0.225000140708666,0.0966906522295942,0
confirmation,B,108,strict,-4,0,0,6,0.5,1500,10,1000,0.00417255697396385,0.101069153810892,0.0992887220009053,0.982384023781202,0.944,0.00727076337120113,0.984,0.00396787096564392,2140.685,172.709,1032.686,-0.361803682772799,0.499518,0.406650271070484,0.225000140708666,0.0966906522295942,0
frailty,C,1,delayed,0,0,-2,4,0.3,750,0.25,1000,0.00643361255217388,0.119745484115602,0.11822787150037,0.987326347824805,0.953,0.00669260786241059,0.937,0.00768316341099159,1761.671,150.987,653.22,-0.00620924539213591,0.301741333333333,0.00705746947082054,6.89285400405424e-06,0,0
frailty,C,1,naive,0,0,-2,4,0.3,750,0.25,1000,0.00643272595437953,0.119745934662247,0.118228436420475,0.987327350644074,0.953,0.00669260786241059,0.937,0.00768316341099159,1761.671,150.987,653.22,-0.00620924539213591,0.301741333333333,0.00705746947082054,6.89285400405424e-06,0,0
frailty,C,1,strict,0,0,-2,4,0.3,750,0.25,1000,0.00615265016383942,0.119885985958691,0.118327196302034,0.98699773251901,0.952,0.00675988165576884,0.937,0.00768316341099159,1757.056,150.6,652.808,-0.00620924539213591,0.301741333333333,0.00705746947082054,6.89285400405424e-06,0,0
frailty,C,2,delayed,0,0,-2,4,0.3,750,4,1000,-0.00429486795760133,0.115492440301417,0.120340965582876,1.04198132162421,0.957,0.00641490451994416,0.919,0.00862780389206894,1760.241,148.365,648.755,-0.0187046312725292,0.298238666666667,0.14114102677314,0.025374134327616,0.00219985527406912,0
frailty,C,2,naive,0,0,-2,4,0.3,750,4,1000,-0.00424605731415718,0.115365735411781,0.120319262165951,1.04293759092757,0.957,0.00641490451994416,0.92,0.00857904423581089,1760.494,148.365,648.755,-0.0187046312725292,0.298238666666667,0.14114102677314,0.025374134327616,0.00219985527406912,0
frailty,C,2,strict,0,0,-2,4,0.3,750,4,1000,-0.00367487183557913,0.117939261585511,0.121972078236075,1.03419401305679,0.963,0.00596917079668525,0.916,0.00877177291087725,1652.897,140.873,641.761,-0.0187046312725292,0.298238666666667,0.14114102677314,0.025374134327616,0.00219985527406912,0
frailty,C,3,delayed,0,0,-2,4,0.3,750,10,1000,-0.0024966170437622,0.132368110170668,0.127416052241643,0.962588738914225,0.942,0.00739161687318817,0.886,0.0100500746265886,1672.958,132.519,624.468,-0.0349308152312298,0.300145333333333,0.334533842300349,0.208455112572066,0.112222989416031,0
frailty,C,3,naive,0,0,-2,4,0.3,750,10,1000,-0.000720282610265965,0.13218278243225,0.12738991209353,0.963740585191751,0.937,0.00768316341099159,0.887,0.0100115433375679,1723.181,132.519,624.468,-0.0349308152312298,0.300145333333333,0.334533842300349,0.208455112572066,0.112222989416031,0
frailty,C,3,strict,0,0,-2,4,0.3,750,10,1000,-0.00301344592170689,0.138671920744548,0.133313646418949,0.961360062680103,0.936,0.00773976743836661,0.848,0.0113532374237483,1335.643,114.344,557.144,-0.0349308152312298,0.300145333333333,0.334533842300349,0.208455112572066,0.112222989416031,0
frailty,C,4,delayed,0,0,0,4,0.3,750,0.25,1000,0.00522070753105114,0.120990924135185,0.118872279032239,0.982489222905848,0.947,0.00708456067798138,0.935,0.0077958322198467,1760.383,151.373,652.96,-0.000792071910511625,0.302194666666667,0,0,0,0
frailty,C,4,naive,0,0,0,4,0.3,750,0.25,1000,0.00522070753105114,0.120990924135185,0.118872279032239,0.982489222905848,0.947,0.00708456067798138,0.935,0.0077958322198467,1760.383,151.373,652.96,-0.000792071910511625,0.302194666666667,0,0,0,0
frailty,C,4,strict,0,0,0,4,0.3,750,0.25,1000,0.00522070753105114,0.120990924135185,0.118872279032239,0.982489222905848,0.947,0.00708456067798138,0.935,0.0077958322198467,1760.383,151.373,652.96,-0.000792071910511625,0.302194666666667,0,0,0,0
frailty,C,5,delayed,0,0,0,4,0.3,750,4,1000,-0.002055912104776,0.12266923509377,0.119207856416251,0.971782829860536,0.942,0.00739161687318817,0.922,0.00848033018225116,1761.957,149.86,650.381,-0.0162183291958186,0.298044,0.113767103336768,0.0140598480216123,0.000696437751431217,0
frailty,C,5,naive,0,0,0,4,0.3,750,4,1000,-0.00192390815494829,0.122638911590397,0.119211274490758,0.972050982390589,0.942,0.00739161687318817,0.922,0.00848033018225116,1761.998,149.86,650.381,-0.0162183291958186,0.298044,0.113767103336768,0.0140598480216123,0.000696437751431217,0
frailty,C,5,strict,0,0,0,4,0.3,750,4,1000,-0.00206757469025022,0.125764130011971,0.120521726936866,0.958315593845348,0.939,0.00756828910652864,0.915,0.00881901355027874,1679.398,143.845,644.994,-0.0162183291958186,0.298044,0.113767103336768,0.0140598480216123,0.000696437751431217,0
frailty,C,6,delayed,0,0,0,4,0.3,750,10,1000,0.0021136075695392,0.12940595174657,0.127644314393849,0.986386736244007,0.942,0.00739161687318817,0.891,0.00985489725973843,1673.903,132.739,624.065,-0.0366237745959329,0.302804,0.33153366345374,0.203736268678614,0.10806937774773,0
frailty,C,6,naive,0,0,0,4,0.3,750,10,1000,0.00466614829236267,0.128836039019923,0.127710295170075,0.991262197608592,0.943,0.00733150734842434,0.896,0.00965318600255895,1721.668,132.739,624.065,-0.0366237745959329,0.302804,0.33153366345374,0.203736268678614,0.10806937774773,0
frailty,C,6,strict,0,0,0,4,0.3,750,10,1000,0.00244213289260064,0.135516534076927,0.133189699274341,0.982829882579016,0.952,0.00675988165576884,0.863,0.0108734079294396,1341.174,114.786,558.997,-0.0366237745959329,0.302804,0.33153366345374,0.203736268678614,0.10806937774773,0
frailty,C,7,delayed,0,0.5,-2,4,0.3,750,0.25,1000,-0.0567714947702068,0.12006857727421,0.119427407095123,0.994659966881903,0.915,0.00881901355027874,0.825,0.0120156148406979,1767.696,143.036,655.604,0.0742530992280125,0.303984,0.0108273642764035,3.39559552634614e-06,0,0
frailty,C,7,naive,0,0.5,-2,4,0.3,750,0.25,1000,-0.0568305483824497,0.120068116720845,0.119428165875813,0.994670101751326,0.915,0.00881901355027874,0.825,0.0120156148406979,1767.696,143.036,655.604,0.0742530992280125,0.303984,0.0108273642764035,3.39559552634614e-06,0,0
frailty,C,7,strict,0,0.5,-2,4,0.3,750,0.25,1000,-0.0563688517169328,0.12012235703524,0.119453081083073,0.994428381454663,0.916,0.00877177291087725,0.828,0.0119338174948338,1760.598,142.863,655.097,0.0742530992280125,0.303984,0.0108273642764035,3.39559552634614e-06,0,0
frailty,C,8,delayed,0,0.5,-2,4,0.3,750,4,1000,-0.0480548920416008,0.120979575524755,0.120811217279358,0.998608374639552,0.931,0.00801492358042171,0.846,0.0114142016803629,1760.737,141.834,649.313,0.0173776394665472,0.302496,0.165861789452068,0.0319354363555297,0.00302510744189287,0
frailty,C,8,naive,0,0.5,-2,4,0.3,750,4,1000,-0.0494794382341173,0.120951793656459,0.120839870215636,0.999074644224447,0.93,0.00806845710157772,0.844,0.0114744934528719,1761.11,141.834,649.313,0.0173776394665472,0.302496,0.165861789452068,0.0319354363555297,0.00302510744189287,0
frailty,C,8,strict,0,0.5,-2,4,0.3,750,4,1000,-0.0473729985653747,0.123134987666346,0.121998974778017,0.990774247759641,0.934,0.00785136930732468,0.835,0.0117377595817941,1633.108,135.533,641.311,0.0173776394665472,0.302496,0.165861789452068,0.0319354363555297,0.00302510744189287,0
frailty,C,9,delayed,0,0.5,-2,4,0.3,750,10,1000,-0.0555325232263383,0.132012206810467,0.128049204556258,0.96998003177162,0.916,0.00877177291087725,0.77,0.0133078923951165,1668.377,125.724,623.981,-0.0167582205693521,0.302757333333333,0.353964705527735,0.223415358767082,0.12262501323367,0
frailty,C,9,naive,0,0.5,-2,4,0.3,750,10,1000,-0.0582128558834213,0.131405601811149,0.128077092639411,0.974669959835343,0.911,0.00900438781928011,0.767,0.0133682833602524,1724.193,125.724,623.981,-0.0167582205693521,0.302757333333333,0.353964705527735,0.223415358767082,0.12262501323367,0
frailty,C,9,strict,0,0.5,-2,4,0.3,750,10,1000,-0.0535663823122196,0.139857051090446,0.133686919212651,0.955882582753694,0.909,0.00909499862561837,0.732,0.0140062843038402,1310.404,108.865,551.068,-0.0167582205693521,0.302757333333333,0.353964705527735,0.223415358767082,0.12262501323367,0
frailty,C,10,delayed,0,0.5,0,4,0.3,750,0.25,1000,-0.0535482994375558,0.118325950108364,0.11861684163446,1.00245839163623,0.918,0.00867617427210865,0.85,0.0112915897906362,1767.206,145.871,653.825,-0.00138332220418594,0.301085333333333,0,0,0,0
frailty,C,10,naive,0,0.5,0,4,0.3,750,0.25,1000,-0.0535482994375558,0.118325950108364,0.11861684163446,1.00245839163623,0.918,0.00867617427210865,0.85,0.0112915897906362,1767.206,145.871,653.825,-0.00138332220418594,0.301085333333333,0,0,0,0
frailty,C,10,strict,0,0.5,0,4,0.3,750,0.25,1000,-0.0535482994375558,0.118325950108364,0.11861684163446,1.00245839163623,0.918,0.00867617427210865,0.85,0.0112915897906362,1767.206,145.871,653.825,-0.00138332220418594,0.301085333333333,0,0,0,0
frailty,C,11,delayed,0,0.5,0,4,0.3,750,4,1000,-0.0492637000369906,0.11418976260405,0.119593152050333,1.04731938593322,0.941,0.00745110730026082,0.856,0.0111024321659716,1766.879,143.94,651.604,-0.0141893853369582,0.29926,0.113194979054104,0.0140300934941614,0.000782377312088757,0
frailty,C,11,naive,0,0.5,0,4,0.3,750,4,1000,-0.049203257247619,0.11415831273907,0.119597041815765,1.04764198897304,0.94,0.00750999334220744,0.856,0.0111024321659716,1766.953,143.94,651.604,-0.0141893853369582,0.29926,0.113194979054104,0.0140300934941614,0.000782377312088757,0
frailty,C,11,strict,0,0.5,0,4,0.3,750,4,1000,-0.0493310341009954,0.115450993587893,0.121085631804567,1.04880545451854,0.941,0.00745110730026082,0.838,0.0116514376795312,1684.542,138.269,646.29,-0.0141893853369582,0.29926,0.113194979054104,0.0140300934941614,0.000782377312088757,0
frailty,C,12,delayed,0,0.5,0,4,0.3,750,10,1000,-0.0510634683357173,0.130534056658601,0.127558488316329,0.977204658933921,0.921,0.00852988862764339,0.805,0.0125289664378192,1681.132,127.948,625.689,-0.0297237635755776,0.299633333333333,0.330789216538764,0.20290735692611,0.107321630219406,0
frailty,C,12,naive,0,0.5,0,4,0.3,750,10,1000,-0.0498634546520074,0.13032370115453,0.127589261327331,0.979018092618803,0.925,0.00832916562447884,0.809,0.0124305671632472,1728.69,127.948,625.689,-0.0297237635755776,0.299633333333333,0.330789216538764,0.20290735692611,0.107321630219406,0
frailty,C,12,strict,0,0.5,0,4,0.3,750,10,1000,-0.0527900038027307,0.135523412209471,0.133264326159535,0.983330658421994,0.928,0.00817410545564467,0.766,0.0133882037630147,1348.194,110.615,560.755,-0.0297237635755776,0.299633333333333,0.330789216538764,0.20290735692611,0.107321630219406,0
