landmark_index,landmark,naive_rows,strict_rows,preentry_rows,preentry_fraction,naive_minus_strict_mean_x,preentry_vs_strict_p,riskset_shift_detected,diagnostic_cell_id,phase,regime,replicate,seed,gamma,theta,delta,entry_sd,entry_x_correlation,entry_x_p,entry_x_detected,entry_u_correlation_oracle,structural_difference_detected,any_riskset_shift_detected,combined_observed_diagnostic
2,54,578,457,121,0.209342560553633,-0.00471383880982443,0.824003180106394,0,15,frailty,C,698,1600006698,0,0,-2,10,-0.0640732572150433,0.0795001352747081,0,-0.207264494952932,1,0,0
3,58,522,472,50,0.0957854406130268,-0.0049770661638768,0.753112593531967,0,15,frailty,C,698,1600006698,0,0,-2,10,-0.0640732572150433,0.0795001352747081,0,-0.207264494952932,1,0,0
1,50,618,393,225,0.364077669902913,0.0106185459643173,0.72003597074108,0,15,frailty,C,699,1600006699,0,0,-2,10,-0.043316084034164,0.23608176672106,0,-0.15206742315772,1,0,0
2,54,575,446,129,0.224347826086957,0.0228333577125742,0.285258283287495,0,15,frailty,C,699,1600006699,0,0,-2,10,-0.043316084034164,0.23608176672106,0,-0.15206742315772,1,0,0
3,58,530,462,68,0.128301886792453,0.00693574824066659,0.653422381094647,0,15,frailty,C,699,1600006699,0,0,-2,10,-0.043316084034164,0.23608176672106,0,-0.15206742315772,1,0,0
1,50,615,384,231,0.375609756097561,-0.00587916493957652,0.845031168850207,0,15,frailty,C,700,1600006700,0,0,-2,10,-0.0465359247686699,0.20301704645199,0,-0.122611472363826,1,0,0
2,54,571,448,123,0.215411558669002,-0.00114818085696344,0.953331029785548,0,15,frailty,C,700,1600006700,0,0,-2,10,-0.0465359247686699,0.20301704645199,0,-0.122611472363826,1,0,0
3,58,522,464,58,0.111111111111111,-0.0221486425829929,0.120049592958879,0,15,frailty,C,700,1600006700,0,0,-2,10,-0.0465359247686699,0.20301704645199,0,-0.122611472363826,1,0,0
1,50,608,416,192,0.315789473684211,0.0122156237080354,0.656562110272856,0,15,frailty,C,701,1600006701,0,0,-2,10,-0.0455179501936737,0.213085213950737,0,-0.203601059182106,1,0,0
2,54,554,442,112,0.202166064981949,0.012388915464453,0.538863357551157,0,15,frailty,C,701,1600006701,0,0,-2,10,-0.0455179501936737,0.213085213950737,0,-0.203601059182106,1,0,0
3,58,508,450,58,0.114173228346457,0.0116230557943405,0.447416952407824,0,15,frailty,C,701,1600006701,0,0,-2,10,-0.0455179501936737,0.213085213950737,0,-0.203601059182106,1,0,0
1,50,608,417,191,0.314144736842105,-0.0598837974740639,0.0207773979390516,0,15,frailty,C,702,1600006702,0,0,-2,10,-0.119842451563845,0.00100756844013662,1,-0.179183542857396,1,0,1
2,54,562,453,109,0.193950177935943,-0.0408632230134029,0.037932835905475,0,15,frailty,C,702,1600006702,0,0,-2,10,-0.119842451563845,0.00100756844013662,1,-0.179183542857396,1,0,1
3,58,511,451,60,0.117416829745597,-0.02794278974792,0.0418681859244155,0,15,frailty,C,702,1600006702,0,0,-2,10,-0.119842451563845,0.00100756844013662,1,-0.179183542857396,1,0,1
1,50,641,421,220,0.343213728549142,0.00606215059758644,0.819072232678169,0,15,frailty,C,703,1600006703,0,0,-2,10,0.00433258164562373,0.905706923203417,0,-0.144087571340326,1,0,0
2,54,591,464,127,0.214890016920474,-0.000130122071863109,0.994713050593988,0,15,frailty,C,703,1600006703,0,0,-2,10,0.00433258164562373,0.905706923203417,0,-0.144087571340326,1,0,0
3,58,545,483,62,0.113761467889908,-0.00795285092342635,0.585855596627663,0,15,frailty,C,703,1600006703,0,0,-2,10,0.00433258164562373,0.905706923203417,0,-0.144087571340326,1,0,0
1,50,618,416,202,0.326860841423948,-0.045551635653484,0.102659533515541,0,15,frailty,C,704,1600006704,0,0,-2,10,-0.0618371286387278,0.0905936263712866,0,-0.187945289483727,1,1,1
2,54,555,435,120,0.216216216216216,-0.042222733024707,0.0418179687411361,0,15,frailty,C,704,1600006704,0,0,-2,10,-0.0618371286387278,0.0905936263712866,0,-0.187945289483727,1,1,1
3,58,511,452,59,0.11545988258317,-0.0378687815600259,0.0142640719664967,1,15,frailty,C,704,1600006704,0,0,-2,10,-0.0618371286387278,0.0905936263712866,0,-0.187945289483727,1,1,1
1,50,617,410,207,0.3354943273906,0.0306940334979661,0.286194272967274,0,15,frailty,C,705,1600006705,0,0,-2,10,-0.0168843144860696,0.644326843638744,0,-0.211378966608635,1,0,0
2,54,575,455,120,0.208695652173913,0.0113584035474427,0.593009824070054,0,15,frailty,C,705,1600006705,0,0,-2,10,-0.0168843144860696,0.644326843638744,0,-0.211378966608635,1,0,0
3,58,527,469,58,0.110056925996205,0.00137886989790786,0.933091383480208,0,15,frailty,C,705,1600006705,0,0,-2,10,-0.0168843144860696,0.644326843638744,0,-0.211378966608635,1,0,0
1,50,637,431,206,0.323390894819466,-0.022445280897363,0.403577095444413,0,15,frailty,C,706,1600006706,0,0,-2,10,-0.0840688208808635,0.021303804835067,1,-0.181108230391161,1,0,1
2,54,581,454,127,0.218588640275387,0.00151762067281769,0.942808303825692,0,15,frailty,C,706,1600006706,0,0,-2,10,-0.0840688208808635,0.021303804835067,1,-0.181108230391161,1,0,1
3,58,528,473,55,0.104166666666667,-0.00170221506916318,0.905643498840739,0,15,frailty,C,706,1600006706,0,0,-2,10,-0.0840688208808635,0.021303804835067,1,-0.181108230391161,1,0,1
1,50,602,394,208,0.345514950166113,-0.00283002698862239,0.914880239698904,0,15,frailty,C,707,1600006707,0,0,-2,10,-0.0380948978595454,0.29745348356551,0,-0.175619888472577,1,0,0
2,54,566,439,127,0.224381625441696,-0.0158085512642119,0.433164597810684,0,15,frailty,C,707,1600006707,0,0,-2,10,-0.0380948978595454,0.29745348356551,0,-0.175619888472577,1,0,0
3,58,513,451,62,0.120857699805068,-0.00936041324771256,0.487177934487666,0,15,frailty,C,707,1600006707,0,0,-2,10,-0.0380948978595454,0.29745348356551,0,-0.175619888472577,1,0,0
1,50,626,412,214,0.34185303514377,0.00351488164331013,0.899788008154308,0,15,frailty,C,708,1600006708,0,0,-2,10,-0.0270775531458045,0.459028059563013,0,-0.165512109207527,1,0,0
2,54,578,464,114,0.197231833910035,0.0114561835341708,0.554534524945881,0,15,frailty,C,708,1600006708,0,0,-2,10,-0.0270775531458045,0.459028059563013,0,-0.165512109207527,1,0,0
3,58,531,470,61,0.114877589453861,0.0152960974824459,0.259506201555602,0,15,frailty,C,708,1600006708,0,0,-2,10,-0.0270775531458045,0.459028059563013,0,-0.165512109207527,1,0,0
1,50,626,426,200,0.319488817891374,-0.0504307075743916,0.0496647100039581,0,15,frailty,C,709,1600006709,0,0,-2,10,-0.14195539948498,9.58375428840463e-05,1,-0.188700047548265,1,1,1
2,54,573,462,111,0.193717277486911,-0.0743217403444096,0.000123833888415723,1,15,frailty,C,709,1600006709,0,0,-2,10,-0.14195539948498,9.58375428840463e-05,1,-0.188700047548265,1,1,1
3,58,522,467,55,0.10536398467433,-0.0169941144988361,0.219583138979257,0,15,frailty,C,709,1600006709,0,0,-2,10,-0.14195539948498,9.58375428840463e-05,1,-0.188700047548265,1,1,1
1,50,619,410,209,0.337641357027464,0.0131101551541593,0.624283137265173,0,15,frailty,C,710,1600006710,0,0,-2,10,0.00687589729261844,0.850882653189743,0,-0.186440147122403,1,0,0
2,54,570,445,125,0.219298245614035,0.0151471920968652,0.451720264479258,0,15,frailty,C,710,1600006710,0,0,-2,10,0.00687589729261844,0.850882653189743,0,-0.186440147122403,1,0,0
3,58,514,450,64,0.124513618677043,0.00742316531601023,0.612619039423042,0,15,frailty,C,710,1600006710,0,0,-2,10,0.00687589729261844,0.850882653189743,0,-0.186440147122403,1,0,0
1,50,614,419,195,0.317589576547231,-0.0738556678384782,0.0048156791212463,1,15,frailty,C,711,1600006711,0,0,-2,10,-0.0980435209475707,0.00720904511688882,1,-0.206081728290991,1,1,1
2,54,559,460,99,0.177101967799642,-0.0297035946807019,0.110212019974499,0,15,frailty,C,711,1600006711,0,0,-2,10,-0.0980435209475707,0.00720904511688882,1,-0.206081728290991,1,1,1
3,58,514,466,48,0.0933852140077821,-0.00812045751266788,0.562159899384052,0,15,frailty,C,711,1600006711,0,0,-2,10,-0.0980435209475707,0.00720904511688882,1,-0.206081728290991,1,1,1
1,50,635,404,231,0.363779527559055,-0.007074481259817,0.806780668790545,0,15,frailty,C,712,1600006712,0,0,-2,10,-0.038476715493348,0.292634232530569,0,-0.208358966836141,1,0,0
2,54,567,452,115,0.202821869488536,-0.0109357882635365,0.575745103247053,0,15,frailty,C,712,1600006712,0,0,-2,10,-0.038476715493348,0.292634232530569,0,-0.208358966836141,1,0,0
3,58,499,450,49,0.0981963927855711,0.00116456706642404,0.929625194583234,0,15,frailty,C,712,1600006712,0,0,-2,10,-0.038476715493348,0.292634232530569,0,-0.208358966836141,1,0,0
1,50,632,417,215,0.340189873417722,0.00476542142884961,0.869530858461233,0,15,frailty,C,713,1600006713,0,0,-2,10,0.0194477705624248,0.594891484615905,0,-0.175038928492702,1,0,0
2,54,573,443,130,0.226876090750436,0.00827268399718872,0.712432925830668,0,15,frailty,C,713,1600006713,0,0,-2,10,0.0194477705624248,0.594891484615905,0,-0.175038928492702,1,0,0
3,58,522,464,58,0.111111111111111,0.020929336246281,0.177419599762317,0,15,frailty,C,713,1600006713,0,0,-2,10,0.0194477705624248,0.594891484615905,0,-0.175038928492702,1,0,0
1,50,621,427,194,0.312399355877617,-0.00231294012276834,0.928476096757972,0,15,frailty,C,714,1600006714,0,0,-2,10,-0.0200363085878091,0.583790318740116,0,-0.108661789649407,1,0,0
2,54,553,442,111,0.200723327305606,-0.00625757062692076,0.760562765165418,0,15,frailty,C,714,1600006714,0,0,-2,10,-0.0200363085878091,0.583790318740116,0,-0.108661789649407,1,0,0
3,58,493,438,55,0.111561866125761,-0.0152155372170097,0.256228133629958,0,15,frailty,C,714,1600006714,0,0,-2,10,-0.0200363085878091,0.583790318740116,0,-0.108661789649407,1,0,0
1,50,635,410,225,0.354330708661417,0.00371672560193542,0.896358688956469,0,15,frailty,C,715,1600006715,0,0,-2,10,-0.0453315707773758,0.214966882727513,0,-0.214835769627517,1,0,0
2,54,574,440,134,0.233449477351916,-0.00363107576700936,0.867236160607648,0,15,frailty,C,715,1600006715,0,0,-2,10,-0.0453315707773758,0.214966882727513,0,-0.214835769627517,1,0,0
3,58,518,444,74,0.142857142857143,0.0136813403932493,0.396394848783699,0,15,frailty,C,715,1600006715,0,0,-2,10,-0.0453315707773758,0.214966882727513,0,-0.214835769627517,1,0,0
1,50,622,414,208,0.334405144694534,0.00362479598829274,0.900332540441051,0,15,frailty,C,716,1600006716,0,0,-2,10,-0.0134995873922328,0.712051993842792,0,-0.170828931788943,1,0,0
2,54,576,456,120,0.208333333333333,0.0258614593957227,0.224545500000274,0,15,frailty,C,716,1600006716,0,0,-2,10,-0.0134995873922328,0.712051993842792,0,-0.170828931788943,1,0,0
3,58,517,456,61,0.117988394584139,0.0111987316030129,0.446652822360529,0,15,frailty,C,716,1600006716,0,0,-2,10,-0.0134995873922328,0.712051993842792,0,-0.170828931788943,1,0,0
1,50,631,416,215,0.340729001584786,-0.00631863240592742,0.819854386352392,0,15,frailty,C,717,1600006717,0,0,-2,10,-0.013482839682777,0.712393354797187,0,-0.167916062254995,1,0,0
2,54,589,461,128,0.217317487266554,0.013805543912471,0.523089269165601,0,15,frailty,C,717,1600006717,0,0,-2,10,-0.013482839682777,0.712393354797187,0,-0.167916062254995,1,0,0
3,58,538,479,59,0.109665427509294,0.0166190100743923,0.284655909009224,0,15,frailty,C,717,1600006717,0,0,-2,10,-0.013482839682777,0.712393354797187,0,-0.167916062254995,1,0,0
1,50,633,403,230,0.363349131121643,0.00917873860923141,0.76558706445825,0,15,frailty,C,718,1600006718,0,0,-2,10,-0.0132468221414376,0.717210081226234,0,-0.205330190764027,1,0,0
2,54,583,449,134,0.229845626072041,0.0217394434085356,0.384447770803735,0,15,frailty,C,718,1600006718,0,0,-2,10,-0.0132468221414376,0.717210081226234,0,-0.205330190764027,1,0,0
3,58,534,471,63,0.117977528089888,0.0117579684626113,0.49388225331571,0,15,frailty,C,718,1600006718,0,0,-2,10,-0.0132468221414376,0.717210081226234,0,-0.205330190764027,1,0,0
1,50,616,395,221,0.358766233766234,-0.0329645078191064,0.242529214714168,0,15,frailty,C,719,1600006719,0,0,-2,10,0.00607231216367241,0.868140208761577,0,-0.161842742346646,1,0,0
2,54,574,457,117,0.20383275261324,-0.0059786503551027,0.74530801926519,0,15,frailty,C,719,1600006719,0,0,-2,10,0.00607231216367241,0.868140208761577,0,-0.161842742346646,1,0,0
3,58,518,469,49,0.0945945945945946,-0.00145280398640274,0.901903644564474,0,15,frailty,C,719,1600006719,0,0,-2,10,0.00607231216367241,0.868140208761577,0,-0.161842742346646,1,0,0
1,50,632,429,203,0.32120253164557,-0.0147574730542409,0.598726593852507,0,15,frailty,C,720,1600006720,0,0,-2,10,-0.0452730940337986,0.215559714163101,0,-0.191104699831535,1,0,0
2,54,586,471,115,0.196245733788396,-0.0246859264102315,0.203408539402746,0,15,frailty,C,720,1600006720,0,0,-2,10,-0.0452730940337986,0.215559714163101,0,-0.191104699831535,1,0,0
3,58,546,478,68,0.124542124542125,-0.0154036255456319,0.243817379864529,0,15,frailty,C,720,1600006720,0,0,-2,10,-0.0452730940337986,0.215559714163101,0,-0.191104699831535,1,0,0
1,50,618,410,208,0.336569579288026,-0.013084921970416,0.659815580641701,0,15,frailty,C,721,1600006721,0,0,-2,10,-0.0314380144812423,0.389931301118286,0,-0.127692884141573,1,0,0
2,54,565,458,107,0.189380530973451,0.00449240031209028,0.830687688499467,0,15,frailty,C,721,1600006721,0,0,-2,10,-0.0314380144812423,0.389931301118286,0,-0.127692884141573,1,0,0
3,58,510,460,50,0.0980392156862745,0.00593758638881678,0.672734364481498,0,15,frailty,C,721,1600006721,0,0,-2,10,-0.0314380144812423,0.389931301118286,0,-0.127692884141573,1,0,0
1,50,627,420,207,0.330143540669856,0.00396967048221097,0.881488613517148,0,15,frailty,C,722,1600006722,0,0,-2,10,-0.0324782325803772,0.374431137108041,0,-0.190248975293103,1,0,0
2,54,574,462,112,0.195121951219512,-0.00546996033993236,0.776797105832089,0,15,frailty,C,722,1600006722,0,0,-2,10,-0.0324782325803772,0.374431137108041,0,-0.190248975293103,1,0,0
3,58,522,469,53,0.101532567049808,-0.0138056364860006,0.263150349718389,0,15,frailty,C,722,1600006722,0,0,-2,10,-0.0324782325803772,0.374431137108041,0,-0.190248975293103,1,0,0
1,50,609,407,202,0.331691297208539,-0.00690367434331363,0.79974467931455,0,15,frailty,C,723,1600006723,0,0,-2,10,-0.0191790567188063,0.599991829321584,0,-0.108499874071139,1,0,0
2,54,564,444,120,0.212765957446809,0.00231290152529534,0.914056630408101,0,15,frailty,C,723,1600006723,0,0,-2,10,-0.0191790567188063,0.599991829321584,0,-0.108499874071139,1,0,0
3,58,520,459,61,0.117307692307692,-0.0148182347645288,0.276958516352986,0,15,frailty,C,723,1600006723,0,0,-2,10,-0.0191790567188063,0.599991829321584,0,-0.108499874071139,1,0,0
1,50,614,407,207,0.337133550488599,-0.0429152429849603,0.111463588902819,0,15,frailty,C,724,1600006724,0,0,-2,10,-0.0800188318422246,0.0284325884069214,1,-0.175107137001098,1,0,1
2,54,558,447,111,0.198924731182796,-0.0337858210803163,0.0886738424677241,0,15,frailty,C,724,1600006724,0,0,-2,10,-0.0800188318422246,0.0284325884069214,1,-0.175107137001098,1,0,1
3,58,504,449,55,0.109126984126984,-0.00436247036700835,0.76342478268864,0,15,frailty,C,724,1600006724,0,0,-2,10,-0.0800188318422246,0.0284325884069214,1,-0.175107137001098,1,0,1
1,50,609,396,213,0.349753694581281,-0.0173657113870408,0.547626175893023,0,15,frailty,C,725,1600006725,0,0,-2,10,-0.0411752673380982,0.260069045586921,0,-0.153005345248031,1,0,0
2,54,569,451,118,0.207381370826011,0.0194868728592347,0.379077921245525,0,15,frailty,C,725,1600006725,0,0,-2,10,-0.0411752673380982,0.260069045586921,0,-0.153005345248031,1,0,0
3,58,514,458,56,0.108949416342412,0.0186328381303155,0.235882558559102,0,15,frailty,C,725,1600006725,0,0,-2,10,-0.0411752673380982,0.260069045586921,0,-0.153005345248031,1,0,0
1,50,616,407,209,0.339285714285714,-0.0127727298946891,0.655651768149254,0,15,frailty,C,726,1600006726,0,0,-2,10,-0.059246340503585,0.104964916393565,0,-0.177930125408658,1,0,0
2,54,577,455,122,0.211438474870017,0.00333508304370284,0.874616520748506,0,15,frailty,C,726,1600006726,0,0,-2,10,-0.059246340503585,0.104964916393565,0,-0.177930125408658,1,0,0
3,58,523,455,68,0.130019120458891,-0.00147023212350289,0.928077745675838,0,15,frailty,C,726,1600006726,0,0,-2,10,-0.059246340503585,0.104964916393565,0,-0.177930125408658,1,0,0
1,50,611,417,194,0.317512274959083,-0.035298907984684,0.187956268839498,0,15,frailty,C,727,1600006727,0,0,-2,10,-0.0691628132727491,0.0583299682522406,0,-0.209444361897579,1,0,0
2,54,571,459,112,0.19614711033275,-0.00725951321856669,0.716966123114033,0,15,frailty,C,727,1600006727,0,0,-2,10,-0.0691628132727491,0.0583299682522406,0,-0.209444361897579,1,0,0
3,58,527,470,57,0.108159392789374,-0.0315801804836247,0.0465137385275755,0,15,frailty,C,727,1600006727,0,0,-2,10,-0.0691628132727491,0.0583299682522406,0,-0.209444361897579,1,0,0
1,50,618,424,194,0.313915857605178,0.0374408735039857,0.141917231753652,0,15,frailty,C,728,1600006728,0,0,-2,10,-0.00754407024751612,0.836586880746638,0,-0.151427756854784,1,0,0
2,54,569,464,105,0.184534270650264,0.0105747089113069,0.530096991436161,0,15,frailty,C,728,1600006728,0,0,-2,10,-0.00754407024751612,0.836586880746638,0,-0.151427756854784,1,0,0
3,58,511,464,47,0.0919765166340509,0.00154597086954067,0.896155500815029,0,15,frailty,C,728,1600006728,0,0,-2,10,-0.00754407024751612,0.836586880746638,0,-0.151427756854784,1,0,0
1,50,628,421,207,0.329617834394904,0.0275262025806324,0.292744814609382,0,15,frailty,C,729,1600006729,0,0,-2,10,0.00333964238258066,0.927248196913333,0,-0.201565211131026,1,0,0
2,54,577,461,116,0.20103986135182,-0.00174150806787016,0.929231407492764,0,15,frailty,C,729,1600006729,0,0,-2,10,0.00333964238258066,0.927248196913333,0,-0.201565211131026,1,0,0
3,58,528,472,56,0.106060606060606,-0.00141819148380062,0.922530495328682,0,15,frailty,C,729,1600006729,0,0,-2,10,0.00333964238258066,0.927248196913333,0,-0.201565211131026,1,0,0
1,50,630,409,221,0.350793650793651,0.0415506793075263,0.127767383210323,0,15,frailty,C,730,1600006730,0,0,-2,10,0.016662503081828,0.648683433576729,0,-0.147055301808836,1,0,0
2,54,592,476,116,0.195945945945946,0.00932856106659052,0.629759027254775,0,15,frailty,C,730,1600006730,0,0,-2,10,0.016662503081828,0.648683433576729,0,-0.147055301808836,1,0,0
3,58,532,479,53,0.0996240601503759,0.0115720632613949,0.388879863609556,0,15,frailty,C,730,1600006730,0,0,-2,10,0.016662503081828,0.648683433576729,0,-0.147055301808836,1,0,0
1,50,646,425,221,0.342105263157895,0.0218237471189062,0.408424317914233,0,15,frailty,C,731,1600006731,0,0,-2,10,-0.0277073486117323,0.448644476085636,0,-0.260292691480836,1,0,0
2,54,602,475,127,0.210963455149502,0.00804222609162775,0.692783963388412,0,15,frailty,C,731,1600006731,0,0,-2,10,-0.0277073486117323,0.448644476085636,0,-0.260292691480836,1,0,0
3,58,534,470,64,0.119850187265918,0.0126689744504074,0.407329114097769,0,15,frailty,C,731,1600006731,0,0,-2,10,-0.0277073486117323,0.448644476085636,0,-0.260292691480836,1,0,0
1,50,633,419,214,0.338072669826224,-0.0329492059322606,0.264637984933207,0,15,frailty,C,732,1600006732,0,0,-2,10,-0.0852596893767593,0.0195281898304468,1,-0.266315091815624,1,0,1
2,54,595,465,130,0.218487394957983,-0.0353643879998856,0.107244289541283,0,15,frailty,C,732,1600006732,0,0,-2,10,-0.0852596893767593,0.0195281898304468,1,-0.266315091815624,1,0,1
3,58,537,467,70,0.130353817504656,-0.00437269847602181,0.796079789949535,0,15,frailty,C,732,1600006732,0,0,-2,10,-0.0852596893767593,0.0195281898304468,1,-0.266315091815624,1,0,1
1,50,614,406,208,0.338762214983713,0.0319443892273079,0.244131757452256,0,15,frailty,C,733,1600006733,0,0,-2,10,-0.00438639648927775,0.90454127084902,0,-0.218019874499198,1,0,0
2,54,552,446,106,0.192028985507246,-0.00855312550647636,0.674608197529121,0,15,frailty,C,733,1600006733,0,0,-2,10,-0.00438639648927775,0.90454127084902,0,-0.218019874499198,1,0,0
3,58,491,435,56,0.114052953156823,-0.0101757943102526,0.545698032045825,0,15,frailty,C,733,1600006733,0,0,-2,10,-0.00438639648927775,0.90454127084902,0,-0.218019874499198,1,0,0
1,50,625,398,227,0.3632,-0.00232043652739333,0.937330496664144,0,15,frailty,C,734,1600006734,0,0,-2,10,-0.00126696547110036,0.972367268441324,0,-0.186399338577724,1,0,0
2,54,583,456,127,0.217838765008576,0.0176438653235538,0.409265848868461,0,15,frailty,C,734,1600006734,0,0,-2,10,-0.00126696547110036,0.972367268441324,0,-0.186399338577724,1,0,0
3,58,527,470,57,0.108159392789374,0.0108231643052904,0.497555772271937,0,15,frailty,C,734,1600006734,0,0,-2,10,-0.00126696547110036,0.972367268441324,0,-0.186399338577724,1,0,0
1,50,615,412,203,0.330081300813008,-0.0108477288056264,0.696122467617261,0,15,frailty,C,735,1600006735,0,0,-2,10,0.00256447469707386,0.944102919206161,0,-0.0819647740792257,1,0,0
2,54,556,429,127,0.22841726618705,0.0174329472582856,0.453132926694801,0,15,frailty,C,735,1600006735,0,0,-2,10,0.00256447469707386,0.944102919206161,0,-0.0819647740792257,1,0,0
3,58,509,456,53,0.104125736738703,0.0232110662791992,0.156054580124035,0,15,frailty,C,735,1600006735,0,0,-2,10,0.00256447469707386,0.944102919206161,0,-0.0819647740792257,1,0,0
1,50,630,436,194,0.307936507936508,-0.0275595281926241,0.281426367515175,0,15,frailty,C,736,1600006736,0,0,-2,10,-0.0221518885879496,0.544702751271373,0,-0.16642687080289,1,0,0
2,54,579,459,120,0.207253886010363,-0.0248395007371805,0.246675401113291,0,15,frailty,C,736,1600006736,0,0,-2,10,-0.0221518885879496,0.544702751271373,0,-0.16642687080289,1,0,0
3,58,532,471,61,0.114661654135338,0.0028441290795598,0.852969844655413,0,15,frailty,C,736,1600006736,0,0,-2,10,-0.0221518885879496,0.544702751271373,0,-0.16642687080289,1,0,0
1,50,620,424,196,0.316129032258065,-0.0463756013246491,0.0888192335435125,0,15,frailty,C,737,1600006737,0,0,-2,10,-0.0809162914293624,0.0266968256137733,1,-0.14723797100373,1,0,1
2,54,563,444,119,0.211367673179396,-0.0165607884411614,0.456637139288225,0,15,frailty,C,737,1600006737,0,0,-2,10,-0.0809162914293624,0.0266968256137733,1,-0.14723797100373,1,0,1
3,58,513,454,59,0.115009746588694,0.000354833733856252,0.984011781103782,0,15,frailty,C,737,1600006737,0,0,-2,10,-0.0809162914293624,0.0266968256137733,1,-0.14723797100373,1,0,1
1,50,635,396,239,0.376377952755906,0.016861010901716,0.579709001958026,0,15,frailty,C,738,1600006738,0,0,-2,10,-0.00963716499146674,0.792172514401481,0,-0.127144772691102,1,0,0
2,54,573,443,130,0.226876090750436,0.00172484007698734,0.941917510695056,0,15,frailty,C,738,1600006738,0,0,-2,10,-0.00963716499146674,0.792172514401481,0,-0.127144772691102,1,0,0
3,58,522,453,69,0.132183908045977,0.000789099285329609,0.967148258176169,0,15,frailty,C,738,1600006738,0,0,-2,10,-0.00963716499146674,0.792172514401481,0,-0.127144772691102,1,0,0
1,50,630,409,221,0.350793650793651,-0.0250129222759496,0.36749386864596,0,15,frailty,C,739,1600006739,0,0,-2,10,-0.0673194342528763,0.0653824313685433,0,-0.179272352525815,1,0,0
2,54,571,448,123,0.215411558669002,-0.00706044031024739,0.7323180011028,0,15,frailty,C,739,1600006739,0,0,-2,10,-0.0673194342528763,0.0653824313685433,0,-0.179272352525815,1,0,0
3,58,524,462,62,0.118320610687023,0.0132426387671679,0.364478646572581,0,15,frailty,C,739,1600006739,0,0,-2,10,-0.0673194342528763,0.0653824313685433,0,-0.179272352525815,1,0,0
1,50,620,406,214,0.345161290322581,0.0360017812632318,0.214022665688633,0,15,frailty,C,740,1600006740,0,0,-2,10,-0.00661388154886024,0.856502214992194,0,-0.205991898527457,1,0,0
